host_unix_s,host_elapsed_s,host_dt_s,mcu_timestamp_ms,mcu_elapsed_s,response_status,terminated,pendulum_angle_deg,pendulum_error_deg,pendulum_velocity_dps_est,rotor_angle_deg,rotor_velocity_dps_est,motor_speed_pps_observed,l6474_status_raw
1789387990.1171932,27.468221599934623,0.01997009990736842,985692,27.665,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.1355803,27.48680630000308,0.018584700068458915,985713,27.686,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.1530507,27.504610499949194,0.01780419994611293,985733,27.706,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.176623,27.528184599941596,0.023574099992401898,985753,27.726,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.1967752,27.547780700027943,0.01959610008634627,985773,27.746,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.2165234,27.567253699991852,0.019472999963909388,985793,27.766,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.234969,27.585988899925724,0.018735199933871627,985813,27.786,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.2590673,27.610081700026058,0.02409280010033399,985833,27.806,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.278226,27.6291435000021,0.019061799976043403,985854,27.827,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.296842,27.64775619993452,0.018612699932418764,985874,27.847,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.3189223,27.66966449993197,0.02190829999744892,985894,27.867,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.3358493,27.686945399967954,0.017280900035984814,985914,27.887,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.3565452,27.707932899938896,0.020987499970942736,985934,27.907,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.379199,27.73038349999115,0.022450600052252412,985954,27.927,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.3972678,27.748739399947226,0.018355899956077337,985975,27.948,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.416801,27.767773099942133,0.019033699994906783,985995,27.968,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.4396636,27.790889099938795,0.02311599999666214,986015,27.988,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.4586594,27.80934779997915,0.018458700040355325,986035,28.008,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.4763908,27.827763499924913,0.018415699945762753,986055,28.028,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.495348,27.84670589992311,0.01894239999819547,986076,28.049,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.5188239,27.870114099932835,0.023408200009725988,986096,28.069,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.5364664,27.887130199931562,0.01701609999872744,986116,28.089,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.5590668,27.91015100001823,0.023020800086669624,986136,28.109,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.5825922,27.933385999989696,0.023234999971464276,986156,28.129,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.5975163,27.948127300012857,0.014741300023160875,986177,28.15,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.6153302,27.966891199932434,0.018763899919576943,986196,28.169,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.6329832,27.984867400024086,0.017976200091652572,986216,28.189,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.6575348,28.008393099997193,0.023525699973106384,986237,28.21,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.6776242,28.02842640003655,0.020033300039358437,986257,28.23,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.6967988,28.047705400036648,0.019279000000096858,986277,28.25,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.7190628,28.070106699946336,0.022401299909688532,986297,28.27,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.7356844,28.086988599970937,0.016881900024600327,986317,28.29,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.7587597,28.109436900005676,0.022448300034739077,986337,28.31,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.7785413,28.129432799993083,0.01999589998740703,986358,28.331,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.7972186,28.148085900000297,0.018653100007213652,986378,28.351,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.8173423,28.168100000009872,0.020014100009575486,986398,28.371,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.834344,28.185587899992242,0.017487899982370436,986418,28.391,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.8556366,28.207029499928467,0.02144159993622452,986438,28.411,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.878165,28.228763099992648,0.02173360006418079,986458,28.431,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.897544,28.24847370001953,0.019710600026883185,986479,28.452,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.9159684,28.266638300032355,0.01816460001282394,986499,28.472,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.936091,28.286855999962427,0.02021769993007183,986519,28.492,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.9550288,28.30616249993909,0.01930649997666478,986539,28.512,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.9789183,28.329528699978255,0.023366200039163232,986559,28.532,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387990.9965603,28.348141000024043,0.018612300045788288,986580,28.553,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.0161977,28.367526400019415,0.0193853999953717,986599,28.572,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.035342,28.38641389994882,0.01888749992940575,986620,28.593,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.0581343,28.40880690002814,0.02239300007931888,986640,28.613,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.0785332,28.429255099967122,0.020448199938982725,986660,28.633,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.0971904,28.447921999963,0.01866689999587834,986680,28.653,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.1167312,28.46800350002013,0.020081500057131052,986700,28.673,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.1354473,28.487250000005588,0.019246499985456467,986720,28.693,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.1598685,28.510668899980374,0.023418899974785745,986741,28.714,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.1770365,28.528419899987057,0.01775100000668317,986761,28.734,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.1971033,28.54828380001709,0.0198639000300318,986781,28.754,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.216762,28.567982999957167,0.01969919994007796,986801,28.774,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.235474,28.586801099940203,0.018818099983036518,986821,28.794,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.258624,28.610559899942018,0.02375880000181496,986841,28.814,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.2792096,28.63032849994488,0.019768600002862513,986861,28.834,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.2972195,28.64883469999768,0.018506200052797794,986882,28.855,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.3182108,28.668981699971482,0.02014699997380376,986902,28.875,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.334658,28.68568300001789,0.016701300046406686,986922,28.895,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.3578358,28.70848389994353,0.022800899925641716,986942,28.915,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.3776107,28.728955999948084,0.020472100004553795,986962,28.935,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.3970199,28.74888710002415,0.019931100076064467,986985,28.958,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.4305708,28.781694100005552,0.03280699998140335,987004,28.977,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.4431477,28.793994899955578,0.012300799950025976,987024,28.997,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.5834637,28.934350199997425,0.14035530004184693,987043,29.016,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.6525247,29.003859299933538,0.06950909993611276,987222,29.195,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.6973505,29.048129400005564,0.04427010007202625,987276,29.249,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.713844,29.065102500026114,0.01697310002055019,987293,29.266,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.730142,29.081321300007403,0.016218799981288612,987310,29.283,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.7659943,29.11697989993263,0.03565859992522746,987344,29.317,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.7758744,29.126783399959095,0.009803500026464462,987363,29.336,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.7924492,29.14304779993836,0.016264399979263544,987373,29.346,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.7994726,29.151060699950904,0.008012900012545288,987389,29.362,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.817152,29.168037299998105,0.016976600047200918,987406,29.379,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.8382254,29.189563199994154,0.021525899996049702,987426,29.399,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.8599052,29.210704499972053,0.021141299977898598,987446,29.419,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.8772986,29.228031000006013,0.017326500033959746,987466,29.439,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.8983166,29.24912219995167,0.021091199945658445,987487,29.46,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.9179647,29.26855329994578,0.01943109999410808,987507,29.48,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.93685,29.28763329994399,0.01907999999821186,987527,29.5,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.9579384,29.308706299983896,0.02107300003990531,987547,29.52,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.9795158,29.330287199933082,0.02158089994918555,987567,29.54,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387991.9963923,29.347422900027595,0.017135700094513595,987588,29.561,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.0201774,29.371024299995042,0.023601399967446923,987607,29.58,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.034348,29.385537400026806,0.014513100031763315,987628,29.601,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.057453,29.408737699966878,0.023200299940072,987648,29.621,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.075867,29.427412200020626,0.01867450005374849,987668,29.641,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.0955193,29.446706800023094,0.019294600002467632,987688,29.661,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.1161425,29.467689499957487,0.020982699934393167,987708,29.681,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.138351,29.489468900021166,0.021779400063678622,987729,29.702,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.1568294,29.507800100021996,0.018331200000829995,987749,29.722,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.177572,29.52829219994601,0.02049209992401302,987769,29.742,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.1952262,29.546514799934812,0.018222599988803267,987789,29.762,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.2164257,29.5678757999558,0.021361000020988286,987809,29.782,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.2361503,29.587717599933967,0.01984179997816682,987829,29.802,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.2595966,29.610338200000115,0.022620600066147745,987849,29.822,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.2767646,29.628214600030333,0.017876400030218065,987870,29.843,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.2959228,29.64728599996306,0.019071399932727218,987890,29.863,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.315568,29.666375900036655,0.019089900073595345,987910,29.883,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.3364484,29.687191299977712,0.020815399941056967,987930,29.903,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.3575885,29.709028500015847,0.02183720003813505,987950,29.923,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.3755872,29.727190600009635,0.018162099993787706,987970,29.943,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.396555,29.747725800029002,0.02053520001936704,987991,29.964,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.4197755,29.770668699988164,0.022942899959161878,988011,29.984,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.436499,29.788003399968147,0.01733469997998327,988031,30.004,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.455255,29.80672150000464,0.018718100036494434,988051,30.024,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.4776704,29.82871259993408,0.02199109992943704,988071,30.044,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.4998865,29.851068799966015,0.02235620003193617,988092,30.065,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.5180874,29.868719000020064,0.017650200054049492,988111,30.084,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.5346951,29.886145900003612,0.017426899983547628,988132,30.105,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.5556118,29.906392200035043,0.02024630003143102,988152,30.125,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.5790627,29.930585899972357,0.024193699937313795,988172,30.145,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.596807,29.947886599926278,0.01730069995392114,988192,30.165,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.6158807,29.967049999977462,0.019163400051184,988212,30.185,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.636582,29.987585399998352,0.020535400020889938,988232,30.205,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.6590052,30.00963560002856,0.022050200030207634,988253,30.226,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.6776793,30.028431199956685,0.01879559992812574,988273,30.246,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.695699,30.046953100012615,0.01852190005593002,988293,30.266,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.7159607,30.067521199933253,0.020568099920637906,988313,30.286,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.7346897,30.085522299981676,0.018001100048422813,988333,30.306,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.758525,30.109873699955642,0.02435139997396618,988353,30.326,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.77603,30.12683379999362,0.0169601000379771,988373,30.346,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.796507,30.14780779997818,0.020973999984562397,988394,30.367,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.8166344,30.167623099987395,0.019815300009213388,988414,30.387,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.836511,30.187851700000465,0.02022860001306981,988434,30.407,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.8584473,30.2096360999858,0.021784399985335767,988454,30.427,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.8775928,30.228731599985622,0.019095499999821186,988474,30.447,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.898336,30.249715499929152,0.02098389994353056,988495,30.468,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.9157755,30.26702979998663,0.01731430005747825,988515,30.488,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.9348426,30.28573929995764,0.01870949997100979,988535,30.508,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.9580843,30.30878159997519,0.023042300017550588,988555,30.528,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.9795518,30.330473299953155,0.021691699977964163,988575,30.548,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387992.9956312,30.34710339992307,0.016630099969916046,988596,30.569,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.0185535,30.36936369992327,0.022260300000198185,988615,30.588,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.0354276,30.3865422999952,0.017178600071929395,988635,30.608,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.0575438,30.409241599962115,0.022699299966916442,988656,30.629,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.0779333,30.429426999995485,0.02018540003336966,988676,30.649,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.0981667,30.449211800005287,0.019784800009801984,988696,30.669,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.1163359,30.467457399936393,0.01824559993110597,988716,30.689,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.1351597,30.48661819996778,0.019160800031386316,988736,30.709,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.1559598,30.50706800003536,0.020449800067581236,988756,30.729,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.1788392,30.52943039999809,0.022362399962730706,988777,30.75,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.1957538,30.546637199935503,0.017206799937412143,988797,30.77,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.2158656,30.566607199958526,0.019970000023022294,988817,30.79,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.2350535,30.58651369996369,0.019906500005163252,988837,30.81,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.255736,30.60732209996786,0.020808400004170835,988857,30.83,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.2776577,30.62858589994721,0.02126379997935146,988877,30.85,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.2977543,30.649082400021143,0.02049650007393211,988898,30.871,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.3160846,30.666989999939688,0.017907599918544292,988918,30.891,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.3351486,30.68620869994629,0.019218700006604195,988938,30.911,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.3589854,30.70998539996799,0.02377670002169907,988958,30.931,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.3797371,30.731293199933134,0.021307799965143204,988978,30.951,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.3973467,30.748697999981232,0.017404800048097968,988999,30.972,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.4169228,30.767619999940507,0.018921999959275126,989019,30.992,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.438285,30.789049500017427,0.021429500076919794,989039,31.012,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.4595537,30.81031069997698,0.021261199959553778,989059,31.032,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.4791954,30.82990000001155,0.019589300034567714,989079,31.052,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.4979775,30.84945959993638,0.019559599924832582,989100,31.073,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.5201533,30.87094910000451,0.02148950006812811,989119,31.092,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.5387528,30.889447800000198,0.018498699995689094,989140,31.113,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.5568604,30.90789249993395,0.018444699933752418,989160,31.133,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.5771768,30.92816419992596,0.020271699992008507,989180,31.153,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.5978262,30.94901620002929,0.020852000103332102,989201,31.174,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.6206365,30.971595800016075,0.02257959998678416,989220,31.193,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.6380763,30.989263199968264,0.017667399952188134,989240,31.213,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.6579351,31.00872539996635,0.01946219999808818,989261,31.234,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.6785588,31.029439899954014,0.02071449998766184,989281,31.254,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.698768,31.05033999995794,0.020900100003927946,989301,31.274,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.71689,31.067753299954347,0.01741329999640584,989321,31.294,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.736521,31.087432599975727,0.019679300021380186,989341,31.314,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.7599378,31.11078180000186,0.023349200026132166,989361,31.334,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.7775517,31.128279899945483,0.017498099943622947,989382,31.355,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.7972748,31.147931199986488,0.019651300041005015,989402,31.375,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.8162763,31.167514799977653,0.0195835999911651,989422,31.395,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.8363469,31.18742229999043,0.019907500012777746,989442,31.415,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.8579755,31.209010599995963,0.0215883000055328,989462,31.435,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.8807278,31.23168650001753,0.02267590002156794,989482,31.455,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.900066,31.251012000022456,0.019325500004924834,989503,31.476,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.9225051,31.273130299989134,0.022118299966678023,989523,31.496,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.9394305,31.290499399998225,0.0173691000090912,989543,31.516,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.9580557,31.308679400011897,0.018180000013671815,989563,31.536,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.979674,31.330414399970323,0.02173499995842576,989583,31.556,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387993.997981,31.34932229993865,0.018907899968326092,989604,31.577,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.0185585,31.369163100025617,0.019840800086967647,989624,31.597,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.0406199,31.391295799985528,0.022132699959911406,989644,31.617,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.0589383,31.409644400002435,0.018348600016906857,989664,31.637,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.076818,31.427829499938525,0.01818509993609041,989684,31.657,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.099217,31.450168999959715,0.02233950002118945,989705,31.678,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.1208792,31.471848299959674,0.021679299999959767,989724,31.697,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.135818,31.486721699940972,0.014873399981297553,989745,31.718,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.1593728,31.510256299981847,0.023534600040875375,989765,31.738,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.1798866,31.53080189996399,0.02054559998214245,989785,31.758,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.1992579,31.550634999992326,0.019833100028336048,989805,31.778,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.2165318,31.568008600035682,0.01737360004335642,989825,31.798,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.239649,31.59054769994691,0.022539099911227822,989845,31.818,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.2566762,31.608247000025585,0.01769930007867515,989866,31.839,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.2778354,31.628593100002035,0.020346099976450205,989886,31.859,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
1789387994.2956533,31.647137899999507,0.018544799997471273,989906,31.879,0,False,357.9,-177.89999999999998,0.0,0.0,0.0,0.0,65027
