host_unix_s,host_elapsed_s,host_dt_s,mcu_timestamp_ms,mcu_elapsed_s,response_status,terminated,pendulum_angle_deg,pendulum_error_deg,pendulum_velocity_dps_est,rotor_angle_deg,rotor_velocity_dps_est,motor_speed_pps_observed,l6474_status_raw
1789388404.437098,10.987596100079827,0.01932479999959469,383224,11.064,0,False,334.5,-154.5,279.4336810788849,0.0,0.0,0.0,65027
1789388404.4562776,11.007590100052767,0.01999399997293949,383243,11.083,0,False,339.9,-159.89999999999998,270.0810246728272,0.0,0.0,0.0,65027
1789388404.4749084,11.0258821999887,0.018292099935933948,383263,11.103,0,False,345.9,-165.89999999999998,328.0104537485764,0.0,0.0,0.0,65027
1789388404.4990804,11.049238500068896,0.02335630008019507,383283,11.123,0,False,352.2,-172.2,269.7345032547379,0.0,0.0,0.0,65027
1789388404.517693,11.067766500054859,0.018527999985963106,383304,11.144,0,False,358.8,-178.8,356.21761685018413,0.0,0.0,0.0,65027
1789388404.5363266,11.087021000101231,0.019254500046372414,383324,11.164,0,False,5.4,174.60000000000002,342.77701234020975,0.0,0.0,0.0,65027
1789388404.5592258,11.109946300042793,0.022925299941562116,383344,11.184,0,False,11.7,168.3,274.80556485887064,0.0,0.0,0.0,65027
1789388404.5760787,11.126156800077297,0.01621050003450364,383364,11.204,0,False,18.0,162.0,388.63699371337225,0.0,0.0,0.0,65027
1789388404.5961447,11.146458800067194,0.020301999989897013,383384,11.224,0,False,23.7,156.3,280.7605163450157,0.0,0.0,0.0,65027
1789388404.6192887,11.169983600033447,0.02352479996625334,383404,11.244,0,False,28.8,151.2,216.79249163929202,0.0,0.0,0.0,65027
1789388404.6374326,11.187498899991624,0.01751529995817691,383425,11.265,0,False,33.6,146.39999999999998,274.04612033259303,0.0,0.0,0.0,65027
1789388404.6566005,11.207525800098665,0.020026900107041,383445,11.285,0,False,37.5,142.5,194.73807624520256,0.0,0.0,0.0,65027
1789388404.6762385,11.22637690010015,0.018851100001484156,383465,11.305,0,False,40.5,139.5,159.14190682579843,0.0,0.0,0.0,65027
1789388404.6959279,11.246836000005715,0.02045909990556538,383485,11.325,0,False,42.9,137.10000000000002,117.30721346871894,0.0,0.0,0.0,65027
1789388404.7213619,11.272390600061044,0.0255546000553295,383505,11.345,0,False,44.4,135.60000000000002,58.69784683588385,0.0,0.0,0.0,65027
1789388404.7374725,11.287903300020844,0.015512699959799647,383526,11.366,0,False,45.0,135.0,38.67798652425838,0.0,0.0,0.0,65027
1789388404.756695,11.307048900052905,0.01914560003206134,383546,11.386,0,False,44.7,135.3,-15.669396597527868,0.0,0.0,0.0,65027
1789388404.7757802,11.326025400077924,0.01897650002501905,383566,11.406,0,False,43.5,136.5,-63.23610773419131,0.0,0.0,0.0,65027
1789388404.7953892,11.346137500018813,0.020112099940888584,383586,11.426,0,False,41.4,138.60000000000002,-104.4147556034476,0.0,0.0,0.0,65027
1789388404.8180375,11.368493400048465,0.02235590002965182,383606,11.446,0,False,38.7,141.3,-120.7734869282308,0.0,0.0,0.0,65027
1789388404.8381717,11.388359500095248,0.019866100046783686,383628,11.468,0,False,34.5,145.5,-211.41542578106402,0.0,0.0,0.0,65027
1789388404.8558383,11.406222000019625,0.017862499924376607,383646,11.486,0,False,30.6,149.39999999999998,-218.33450057445495,0.0,0.0,0.0,65027
1789388404.8759897,11.426594700082205,0.020372700062580407,383667,11.507,0,False,25.5,154.5,-250.3350063729367,0.0,0.0,0.0,65027
1789388404.8966146,11.446950300014578,0.02035559993237257,383687,11.527,0,False,20.1,159.89999999999998,-265.2832644550115,0.0,0.0,0.0,65027
1789388404.9174643,11.468231700011529,0.021281399996951222,383707,11.547,0,False,14.4,165.60000000000002,-267.83952187433965,0.0,0.0,0.0,65027
1789388404.9388967,11.489322400069796,0.02109070005826652,383727,11.567,0,False,8.4,171.60000000000002,-284.4855781659222,0.0,0.0,0.0,65027
1789388404.9565687,11.506628600065596,0.017306199995800853,383747,11.587,0,False,2.1,177.89999999999998,-364.03138768352574,0.0,0.0,0.0,65027
1789388404.976095,11.526152900070883,0.019524300005286932,383767,11.607,0,False,356.1,-176.10000000000002,-307.3093528769419,0.0,0.0,0.0,65027
1789388404.9957335,11.545997300068848,0.0198443999979645,383787,11.627,0,False,350.1,-170.10000000000002,-302.352300932023,0.0,0.0,0.0,65027
1789388405.0179164,11.568008300033398,0.022010999964550138,383808,11.648,0,False,344.4,-164.39999999999998,-258.9614287937937,0.0,0.0,0.0,65027
1789388405.037626,11.5881649000803,0.020156600046902895,383828,11.668,0,False,339.0,-159.0,-267.902324173451,0.0,0.0,0.0,65027
1789388405.0568862,11.607244200073183,0.019079299992881715,383849,11.689,0,False,333.9,-153.89999999999998,-267.3054043860508,0.0,0.0,0.0,65027
1789388405.0763195,11.626627300051041,0.019383099977858365,383868,11.708,0,False,330.0,-150.0,-201.20620563558006,0.0,0.0,0.0,65027
1789388405.096998,11.647754400037229,0.021127099986188114,383888,11.728,0,False,326.7,-146.7,-156.1974905291021,0.0,0.0,0.0,65027
1789388405.1172254,11.667968800058588,0.020214400021359324,383908,11.748,0,False,323.7,-143.7,-148.4090547743234,0.0,0.0,0.0,65027
1789388405.1376202,11.688066400005482,0.02009759994689375,383930,11.77,0,False,321.9,-141.89999999999998,-89.56293312417218,0.0,0.0,0.0,65027
1789388405.1559265,11.706576200085692,0.01850980008020997,383949,11.789,0,False,320.7,-140.7,-64.83052192892059,0.0,0.0,0.0,65027
1789388405.1761184,11.726683199987747,0.020106999902054667,383969,11.809,0,False,320.7,-140.7,0.0,0.0,0.0,0.0,65027
1789388405.1965392,11.74700460000895,0.020321400021202862,383989,11.829,0,False,321.0,-141.0,14.762762392699251,0.0,0.0,0.0,65027
1789388405.2177637,11.768673500046134,0.021668900037184358,384009,11.849,0,False,322.5,-142.5,69.2236337527961,0.0,0.0,0.0,65027
1789388405.2372549,11.788079700083472,0.01940620003733784,384030,11.87,0,False,324.9,-144.89999999999998,123.67181598573336,0.0,0.0,0.0,65027
1789388405.2554889,11.806272400077432,0.01819269999396056,384050,11.89,0,False,327.6,-147.60000000000002,148.41117596048778,0.0,0.0,0.0,65027
1789388405.2760627,11.826493700034916,0.020221299957484007,384070,11.91,0,False,331.2,-151.2,178.0300973512629,0.0,0.0,0.0,65027
1789388405.2963321,11.846810700022615,0.02031699998769909,384090,11.93,0,False,335.4,-155.39999999999998,206.72343370295195,0.0,0.0,0.0,65027
1789388405.3172715,11.867865100037307,0.021054400014691055,384110,11.95,0,False,340.2,-160.2,227.98084944955602,0.0,0.0,0.0,65027
1789388405.3369286,11.887224800069816,0.019359700032509863,384131,11.971,0,False,345.6,-165.60000000000002,278.9299416278176,0.0,0.0,0.0,65027
1789388405.3575654,11.90800749999471,0.020782699924893677,384151,11.991,0,False,351.0,-171.0,259.83149540314616,0.0,0.0,0.0,65027
1789388405.3769038,11.92709770007059,0.019090200075879693,384171,12.011,0,False,356.7,-176.7,298.5825175924631,0.0,0.0,0.0,65027
1789388405.3966205,11.946933300001547,0.01983559993095696,384191,12.031,0,False,2.4,177.60000000000002,287.36211759867825,0.0,0.0,0.0,65027
1789388405.4178257,11.968467800063081,0.021534500061534345,384211,12.051,0,False,8.1,171.89999999999998,264.69154072360016,0.0,0.0,0.0,65027
1789388405.4373372,11.98798950004857,0.01952169998548925,384232,12.072,0,False,13.8,166.2,291.98276811122383,0.0,0.0,0.0,65027
1789388405.4578412,12.008157800068147,0.020168300019577146,384253,12.093,0,False,19.2,160.8,267.7469094945179,0.0,0.0,0.0,65027
1789388405.4760227,12.026522600091994,0.018364800023846328,384271,12.111,0,False,23.7,156.3,245.0339777267838,0.0,0.0,0.0,65027
1789388405.49672,12.047737100045197,0.021214499953202903,384292,12.132,0,False,27.9,152.10000000000002,197.97779864077754,0.0,0.0,0.0,65027
1789388405.5169182,12.067856300040148,0.020119199994951487,384312,12.152,0,False,31.8,148.2,193.84468572202837,0.0,0.0,0.0,65027
1789388405.536543,12.087222800008021,0.019366499967873096,384332,12.172,0,False,34.8,145.2,154.90666898906213,0.0,0.0,0.0,65027
1789388405.5558295,12.106719300034456,0.01949650002643466,384352,12.192,0,False,36.9,143.10000000000002,107.71164040482516,0.0,0.0,0.0,65027
1789388405.576526,12.127034100005403,0.020314799970947206,384372,12.212,0,False,38.7,141.3,88.60535188996418,0.0,0.0,0.0,65027
1789388405.5967677,12.146973700029776,0.01993960002437234,384392,12.232,0,False,39.3,140.7,30.09087440403064,0.0,0.0,0.0,65027
1789388405.6164777,12.167160700075328,0.02018700004555285,384413,12.253,0,False,39.3,140.7,0.0,0.0,0.0,0.0,65027
1789388405.6375806,12.187919400050305,0.02075869997497648,384433,12.273,0,False,38.4,141.60000000000002,-43.35531613660336,0.0,0.0,0.0,65027
1789388405.6565933,12.20693049998954,0.019011099939234555,384453,12.293,0,False,36.9,143.10000000000002,-78.90127371874699,0.0,0.0,0.0,65027
1789388405.6756387,12.226009200094268,0.01907870010472834,384473,12.313,0,False,34.5,145.5,-125.79473375155183,0.0,0.0,0.0,65027
1789388405.6957495,12.246541000087745,0.020531799993477762,384493,12.333,0,False,31.5,148.5,-146.1148073209848,0.0,0.0,0.0,65027
1789388405.7172568,12.267354600015096,0.02081359992735088,384513,12.353,0,False,27.9,152.10000000000002,-172.96383194477,0.0,0.0,0.0,65027
1789388405.7379298,12.288304400048219,0.0209498000331223,384535,12.375,0,False,23.4,156.60000000000002,-214.7991862874756,0.0,0.0,0.0,65027
1789388405.7567542,12.306900300085545,0.01859590003732592,384554,12.394,0,False,18.9,161.10000000000002,-241.98882500806872,0.0,0.0,0.0,65027
1789388405.7759545,12.326115800067782,0.019215499982237816,384574,12.414,0,False,14.1,165.89999999999998,-249.79834011277228,0.0,0.0,0.0,65027
1789388405.7950795,12.346092300023884,0.01997649995610118,384594,12.434,0,False,8.7,171.3,-270.31762380129805,0.0,0.0,0.0,65027
1789388405.8177505,12.368210399989039,0.022118099965155125,384614,12.454,0,False,3.3,176.7,-244.14393679869295,0.0,0.0,0.0,65027
1789388405.8364563,12.387136000092141,0.018925600103102624,384635,12.475,0,False,357.6,-177.60000000000002,-301.1793533070372,0.0,0.0,0.0,65027
1789388405.8557367,12.40651640004944,0.019380399957299232,384655,12.495,0,False,352.5,-172.5,-263.1524638932548,0.0,0.0,0.0,65027
1789388405.8759077,12.426387000014074,0.019870599964633584,384675,12.515,0,False,347.4,-167.39999999999998,-256.6605945002762,0.0,0.0,0.0,65027
1789388405.8970525,12.447515000007115,0.021127999993041158,384695,12.535,0,False,342.9,-162.89999999999998,-212.9875048032065,0.0,0.0,0.0,65027
1789388405.9165766,12.467250399990007,0.019735399982891977,384715,12.555,0,False,338.4,-158.39999999999998,-228.01666061498193,0.0,0.0,0.0,65027
1789388405.9404113,12.490898000076413,0.023647600086405873,384739,12.579,0,False,334.2,-154.2,-177.60787499169578,0.0,0.0,0.0,65027
1789388405.955083,12.506583100068383,0.015685099991969764,384755,12.595,0,False,331.5,-151.5,-172.13788891255373,0.0,0.0,0.0,65027
1789388405.9765346,12.527234100038186,0.020650999969802797,384776,12.616,0,False,329.1,-149.10000000000002,-116.21713251219842,0.0,0.0,0.0,65027
1789388405.9960854,12.5467278000433,0.01949370000511408,384796,12.636,0,False,327.3,-147.3,-92.33752440674628,0.0,0.0,0.0,65027
1789388406.016795,12.567473900038749,0.020746099995449185,384816,12.656,0,False,326.1,-146.10000000000002,-57.84219685932381,0.0,0.0,0.0,65027
1789388406.0358882,12.586931900004856,0.01945799996610731,384836,12.676,0,False,325.8,-145.8,-15.417823030247861,0.0,0.0,0.0,65027
1789388406.0555408,12.605889200000092,0.0189572999952361,384856,12.696,0,False,326.1,-146.10000000000002,15.825038379695435,0.0,0.0,0.0,65027
1789388406.076358,12.627424800070003,0.021535600069910288,384876,12.716,0,False,327.3,-147.3,55.72168855775875,0.0,0.0,0.0,65027
1789388406.0957637,12.646786400000565,0.01936159993056208,384896,12.736,0,False,329.4,-149.39999999999998,108.46211095835827,0.0,0.0,0.0,65027
1789388406.117232,12.667527900077403,0.020741500076837838,384917,12.757,0,False,331.8,-151.8,115.71004947130749,0.0,0.0,0.0,65027
1789388406.136716,12.686863100039773,0.019335199962370098,384937,12.777,0,False,335.1,-155.10000000000002,170.6731767151323,0.0,0.0,0.0,65027
1789388406.1565719,12.706626300001517,0.01976319996174425,384957,12.797,0,False,338.7,-158.7,182.15673610389555,0.0,0.0,0.0,65027
1789388406.176968,12.727313100011088,0.020686800009571016,384977,12.817,0,False,342.9,-162.89999999999998,203.02801777253148,0.0,0.0,0.0,65027
1789388406.19675,12.746946800034493,0.019633700023405254,384997,12.837,0,False,347.1,-167.10000000000002,213.91790620174712,0.0,0.0,0.0,65027
1789388406.216437,12.767301300074905,0.02035450004041195,385017,12.857,0,False,351.9,-171.89999999999998,235.8200884556243,0.0,0.0,0.0,65027
1789388406.2359722,12.786893600015901,0.019592299940995872,385038,12.878,0,False,357.0,-177.0,260.3063456234935,0.0,0.0,0.0,65027
1789388406.25542,12.806285200058483,0.019391600042581558,385058,12.898,0,False,2.1,177.89999999999998,263.000473854713,0.0,0.0,0.0,65027
1789388406.275238,12.826083300053142,0.019798099994659424,385078,12.918,0,False,6.9,173.10000000000002,242.44750765451334,0.0,0.0,0.0,65027
1789388406.2954452,12.846746600000188,0.020663299947045743,385098,12.938,0,False,11.7,168.3,232.2959068639118,0.0,0.0,0.0,65027
1789388406.3179967,12.868207800085656,0.02146120008546859,385119,12.959,0,False,16.5,163.5,223.65944033344613,0.0,0.0,0.0,65027
1789388406.3365707,12.887417400022969,0.019209599937312305,385139,12.979,0,False,20.7,159.3,218.64068037367093,0.0,0.0,0.0,65027
1789388406.3553197,12.906039000023156,0.018621600000187755,385158,12.998,0,False,24.3,155.7,193.32388194159992,0.0,0.0,0.0,65027
1789388406.3758512,12.92612790002022,0.02008889999706298,385179,13.019,0,False,27.6,152.39999999999998,164.2698206712401,0.0,0.0,0.0,65027
1789388406.3959563,12.946465700049885,0.02033780002966523,385199,13.039,0,False,30.3,149.7,132.75772188052298,0.0,0.0,0.0,65027
1789388406.4186375,12.969140400062315,0.02267470001243055,385219,13.059,0,False,32.1,147.89999999999998,79.38363016989108,0.0,0.0,0.0,65027
1789388406.437852,12.988245700020343,0.0191052999580279,385240,13.08,0,False,33.6,146.39999999999998,78.51224546567308,0.0,0.0,0.0,65027
1789388406.4560478,13.00627540005371,0.01802970003336668,385259,13.099,0,False,34.2,145.8,33.27842387225543,0.0,0.0,0.0,65027
1789388406.4763062,13.026478199986741,0.0202027999330312,385279,13.119,0,False,34.2,145.8,0.0,0.0,0.0,0.0,65027
1789388406.4999108,13.050275700050406,0.02379750006366521,385300,13.14,0,False,33.6,146.39999999999998,-25.21273236242548,0.0,0.0,0.0,65027
1789388406.5165293,13.067122700042091,0.016846999991685152,385320,13.16,0,False,32.1,147.89999999999998,-89.0366237751722,0.0,0.0,0.0,65027
1789388406.5363579,13.086932500009425,0.019809799967333674,385340,13.18,0,False,30.0,150.0,-106.008137561353,0.0,0.0,0.0,65027
1789388406.5559194,13.106060200021602,0.01912770001217723,385360,13.2,0,False,27.3,152.7,-141.15654251588498,0.0,0.0,0.0,65027
1789388406.5757759,13.126499100006185,0.02043889998458326,385380,13.22,0,False,24.0,156.0,-161.4568299903199,0.0,0.0,0.0,65027
1789388406.597904,13.148191699991003,0.021692599984817207,385400,13.24,0,False,20.4,159.60000000000002,-165.9552106487769,0.0,0.0,0.0,65027
1789388406.6166964,13.167475500027649,0.019283800036646426,385421,13.261,0,False,16.2,163.8,-217.7993959706292,0.0,0.0,0.0,65027
1789388406.6362474,13.187009899993427,0.019534399965777993,385441,13.281,0,False,11.7,168.3,-230.36284748359196,0.0,0.0,0.0,65027
1789388406.6551292,13.205921499989927,0.018911599996499717,385461,13.301,0,False,7.2,172.8,-237.94919524698543,0.0,0.0,0.0,65027
1789388406.6758692,13.226464600069448,0.020543100079521537,385481,13.321,0,False,2.7,177.3,-219.05165153169074,0.0,0.0,0.0,65027
1789388406.696683,13.246922100079246,0.020457500009797513,385501,13.341,0,False,357.9,-177.89999999999998,-234.6327751534223,0.0,0.0,0.0,65027
1789388406.7202294,13.27056130010169,0.02363920002244413,385521,13.361,0,False,353.4,-173.39999999999998,-190.36177179124064,0.0,0.0,0.0,65027
1789388406.7375362,13.287618200061843,0.017056899960152805,385542,13.382,0,False,348.9,-168.89999999999998,-263.8228523654709,0.0,0.0,0.0,65027
1789388406.757686,13.30891010002233,0.02129189996048808,385564,13.404,0,False,344.4,-164.39999999999998,-211.34797779206008,0.0,0.0,0.0,65027
1789388406.775776,13.326208100072108,0.01729800004977733,385582,13.422,0,False,341.1,-161.10000000000002,-190.77349927759045,0.0,0.0,0.0,65027
1789388406.796021,13.346309200045653,0.02010109997354448,385602,13.442,0,False,338.1,-158.10000000000002,-149.24556387204527,0.0,0.0,0.0,65027
1789388406.8188987,13.369621000019833,0.023311799974180758,385622,13.462,0,False,335.4,-155.39999999999998,-115.82117223854273,0.0,0.0,0.0,65027
1789388406.8381093,13.388633100083098,0.01901210006326437,385643,13.483,0,False,333.3,-153.3,-110.45597240767924,0.0,0.0,0.0,65027
1789388406.8559756,13.406085800030269,0.017452699947170913,385662,13.502,0,False,331.8,-151.8,-85.94658732118697,0.0,0.0,0.0,65027
1789388406.875254,13.42611790006049,0.020032100030221045,385683,13.523,0,False,330.9,-150.89999999999998,-44.92789066759183,0.0,0.0,0.0,65027
1789388406.897371,13.448443800094537,0.022325900034047663,385703,13.543,0,False,330.9,-150.89999999999998,0.0,0.0,0.0,0.0,65027
1789388406.9173703,13.468008600058965,0.019564799964427948,385723,13.563,0,False,331.2,-151.2,15.333660479302683,0.0,0.0,0.0,65027
1789388406.9361842,13.486833600094542,0.018825000035576522,385743,13.583,0,False,332.4,-152.39999999999998,63.74501979984927,0.0,0.0,0.0,65027
1789388406.9563677,13.50659220002126,0.01975859992671758,385763,13.603,0,False,334.2,-154.2,91.099572169891,0.0,0.0,0.0,65027
1789388406.9755702,13.526456800056621,0.019864600035361946,385783,13.623,0,False,336.3,-156.3,105.71569506870061,0.0,0.0,0.0,65027
1789388406.9962883,13.546588200028054,0.020131399971432984,385804,13.644,0,False,339.3,-159.3,149.02093268511297,0.0,0.0,0.0,65027
1789388407.0172193,13.5681449000258,0.021556699997745454,385824,13.664,0,False,342.3,-162.3,139.16786893697832,0.0,0.0,0.0,65027
1789388407.036244,13.586594599997625,0.018449699971824884,385844,13.684,0,False,346.2,-166.2,211.38555130738112,0.0,0.0,0.0,65027
1789388407.0558224,13.605911300051957,0.019316700054332614,385864,13.704,0,False,350.1,-170.10000000000002,201.89783912523345,0.0,0.0,0.0,65027
1789388407.0756385,13.6264489000896,0.020537600037641823,385884,13.724,0,False,354.3,-174.3,204.5029600489894,0.0,0.0,0.0,65027
1789388407.094756,13.645753200049512,0.019304299959912896,385904,13.744,0,False,358.5,-178.5,217.5681070394505,0.0,0.0,0.0,65027
1789388407.1163383,13.66690130007919,0.021148100029677153,385924,13.764,0,False,2.7,177.3,198.5994010859663,0.0,0.0,0.0,65027
1789388407.1357358,13.686412300099619,0.019511000020429492,385945,13.785,0,False,7.2,172.8,230.6391264050105,0.0,0.0,0.0,65027
1789388407.1562803,13.706423600087874,0.020011299988254905,385965,13.805,0,False,11.4,168.60000000000002,209.88141712257902,0.0,0.0,0.0,65027
1789388407.1759193,13.726424799999222,0.02000119991134852,385985,13.825,0,False,15.0,165.0,179.9892014457284,0.0,0.0,0.0,65027
1789388407.1943421,13.745940800057724,0.01951600005850196,386005,13.845,0,False,18.6,161.39999999999998,184.4640289612875,0.0,0.0,0.0,65027
1789388407.2177892,13.767997900024056,0.022057099966332316,386025,13.865,0,False,21.9,158.10000000000002,149.61168988838472,0.0,0.0,0.0,65027
1789388407.235662,13.786295600002632,0.01829769997857511,386046,13.886,0,False,24.6,155.39999999999998,147.55952951253082,0.0,0.0,0.0,65027
1789388407.2552338,13.806268400046974,0.019972800044342875,386066,13.906,0,False,26.7,153.3,105.14299423904768,0.0,0.0,0.0,65027
1789388407.2751765,13.825983999995515,0.01971559994854033,386086,13.926,0,False,28.2,151.8,76.08188459469399,0.0,0.0,0.0,65027
1789388407.295821,13.846599700045772,0.020615700050257146,386106,13.946,0,False,29.1,150.89999999999998,43.656048439101134,0.0,0.0,0.0,65027
1789388407.31654,13.867446699994616,0.020846999948844314,386126,13.966,0,False,29.7,150.3,28.781119656176536,0.0,0.0,0.0,65027
1789388407.3373754,13.887654700083658,0.02020800008904189,386147,13.987,0,False,29.4,150.60000000000002,-14.845605635299416,0.0,0.0,0.0,65027
1789388407.3559678,13.906207900028676,0.018553199945017695,386166,14.006,0,False,28.5,151.5,-48.509152203778896,0.0,0.0,0.0,65027
1789388407.3755388,13.92610380006954,0.019895900040864944,386187,14.027,0,False,27.3,152.7,-60.313933902726845,0.0,0.0,0.0,65027
1789388407.3959408,13.946157700032927,0.020053899963386357,386207,14.047,0,False,25.2,154.8,-104.71778575908397,0.0,0.0,0.0,65027
1789388407.4162447,13.967111200094223,0.020953500061295927,386227,14.067,0,False,22.8,157.2,-114.5393367685213,0.0,0.0,0.0,65027
1789388407.4373965,13.987675200100057,0.020564000005833805,386248,14.088,0,False,19.8,160.2,-145.88601435270033,0.0,0.0,0.0,65027
1789388407.455974,14.006259800051339,0.018584599951282144,386267,14.107,0,False,16.5,163.5,-177.56637262306774,0.0,0.0,0.0,65027
1789388407.4764206,14.0266284000827,0.020368600031360984,386287,14.127,0,False,12.9,167.10000000000002,-176.74263299672887,0.0,0.0,0.0,65027
1789388407.4981318,14.048486900050193,0.021858499967493117,386308,14.148,0,False,9.0,171.0,-178.42029443007954,0.0,0.0,0.0,65027
1789388407.5178964,14.068352300091647,0.01986540004145354,386328,14.168,0,False,5.1,174.89999999999998,-196.3212415487126,0.0,0.0,0.0,65027
1789388407.5357175,14.08642220008187,0.018069899990223348,386348,14.188,0,False,0.9,179.10000000000002,-232.43072746790978,0.0,0.0,0.0,65027
1789388407.5556552,14.106061800033785,0.019639599951915443,386368,14.208,0,False,357.0,-177.0,-198.57838293796874,0.0,0.0,0.0,65027
1789388407.5761588,14.12628319999203,0.020221399958245456,386388,14.228,0,False,353.1,-173.10000000000002,-192.8649850184936,0.0,0.0,0.0,65027
1789388407.5967433,14.147638700087555,0.021355500095523894,386408,14.248,0,False,349.5,-169.5,-168.57483945105935,0.0,0.0,0.0,65027
1789388407.6169827,14.167834900086746,0.020196199999190867,386428,14.268,0,False,346.2,-166.2,-163.39707470376712,0.0,0.0,0.0,65027
1789388407.6381128,14.188368400093168,0.0205335000064224,386450,14.29,0,False,342.9,-162.89999999999998,-160.71298117553502,0.0,0.0,0.0,65027
1789388407.6558208,14.206203500041738,0.017835099948570132,386469,14.309,0,False,340.5,-160.5,-134.56610879225204,0.0,0.0,0.0,65027
1789388407.6757936,14.226726600085385,0.02052310004364699,386489,14.329,0,False,338.4,-158.39999999999998,-102.32372280668613,0.0,0.0,0.0,65027
1789388407.6968992,14.247488800087012,0.020762200001627207,386509,14.349,0,False,336.9,-156.89999999999998,-72.2466790553236,0.0,0.0,0.0,65027
1789388407.7176466,14.268131599994376,0.02064279990736395,386529,14.369,0,False,335.7,-155.7,-58.13164906820174,0.0,0.0,0.0,65027
1789388407.7370162,14.287605400080793,0.019473800086416304,386550,14.39,0,False,335.4,-155.39999999999998,-15.405313737880697,0.0,0.0,0.0,65027
1789388407.7557857,14.306713300058618,0.019107899977825582,386570,14.41,0,False,335.4,-155.39999999999998,0.0,0.0,0.0,0.0,65027
1789388407.775458,14.326207300066017,0.019494000007398427,386590,14.43,0,False,336.0,-156.0,30.778701127131875,0.0,0.0,0.0,65027
1789388407.7964952,14.34680510009639,0.020597800030373037,386610,14.45,0,False,337.2,-157.2,58.258648896022706,0.0,0.0,0.0,65027
1789388407.8166943,14.367441700072959,0.020636599976569414,386630,14.47,0,False,339.0,-159.0,87.22367066492122,0.0,0.0,0.0,65027
1789388407.837028,14.387091899989173,0.01965019991621375,386651,14.491,0,False,341.1,-161.10000000000002,106.86914173668397,0.0,0.0,0.0,65027
1789388407.8565447,14.406850400031544,0.019758500042371452,386670,14.51,0,False,343.5,-163.5,121.46671026916296,0.0,0.0,0.0,65027
1789388407.8755727,14.426395800081082,0.01954540004953742,386691,14.531,0,False,346.5,-166.5,153.4888000448474,0.0,0.0,0.0,65027
1789388407.8967679,14.447657500044443,0.021261699963361025,386711,14.551,0,False,349.8,-169.8,155.20866185143697,0.0,0.0,0.0,65027
1789388407.9170086,14.467899000039324,0.02024149999488145,386731,14.571,0,False,353.4,-173.39999999999998,177.85243192996134,0.0,0.0,0.0,65027
1789388407.936063,14.486913700005971,0.01901469996664673,386751,14.591,0,False,357.0,-177.0,189.32720507369055,0.0,0.0,0.0,65027
1789388407.9557292,14.50591330009047,0.018999600084498525,386771,14.611,0,False,0.6,179.39999999999998,189.4776723714941,0.0,0.0,0.0,65027
1789388407.9765422,14.526728100026958,0.02081479993648827,386791,14.631,0,False,4.2,175.8,172.95386028136676,0.0,0.0,0.0,65027
1789388407.9962752,14.546391500043683,0.019663400016725063,386812,14.652,0,False,7.8,172.2,183.08125740909247,0.0,0.0,0.0,65027
1789388408.0178158,14.568473700084724,0.022082200041040778,386832,14.672,0,False,11.4,168.60000000000002,163.02723430225385,0.0,0.0,0.0,65027
1789388408.0379858,14.588287000078708,0.0198132999939844,386853,14.693,0,False,14.7,165.3,166.5547890054629,0.0,0.0,0.0,65027
1789388408.055976,14.606108400039375,0.017821399960666895,386872,14.712,0,False,17.4,162.60000000000002,151.50324923738214,0.0,0.0,0.0,65027
1789388408.0756757,14.626375399995595,0.02026699995622039,386892,14.732,0,False,19.8,160.2,118.41910520473421,0.0,0.0,0.0,65027
1789388408.0960586,14.646618700004183,0.02024330000858754,386912,14.752,0,False,21.9,158.10000000000002,103.73802685872066,0.0,0.0,0.0,65027
1789388408.117757,14.668150900048204,0.02153220004402101,386933,14.773,0,False,23.4,156.60000000000002,69.66310906146884,0.0,0.0,0.0,65027
1789388408.136589,14.686973700067028,0.018822800018824637,386953,14.793,0,False,24.6,155.39999999999998,63.752470344469025,0.0,0.0,0.0,65027
1789388408.1559181,14.70634490007069,0.019371200003661215,386973,14.813,0,False,25.2,154.8,30.973816794343794,0.0,0.0,0.0,65027
1789388408.1761339,14.726209000102244,0.0198641000315547,386993,14.833,0,False,25.2,154.8,0.0,0.0,0.0,0.0,65027
1789388408.195374,14.745902599999681,0.019693599897436798,387013,14.853,0,False,24.9,155.10000000000002,-15.23337538908047,0.0,0.0,0.0,65027
1789388408.21754,14.768085499992594,0.022182899992913008,387033,14.873,0,False,23.7,156.3,-54.09572239803473,0.0,0.0,0.0,65027
1789388408.2372596,14.787591600092128,0.019506100099533796,387054,14.894,0,False,22.2,157.8,-76.89902093939581,0.0,0.0,0.0,65027
1789388408.2564323,14.80709310004022,0.019501499948091805,387074,14.914,0,False,20.4,159.60000000000002,-92.30059250781574,0.0,0.0,0.0,65027
1789388408.275792,14.826435500057414,0.01934240001719445,387094,14.934,0,False,18.0,162.0,-124.07974180383627,0.0,0.0,0.0,65027
1789388408.2959192,14.846065500052646,0.01962999999523163,387114,14.954,0,False,15.6,164.39999999999998,-122.26184414584797,0.0,0.0,0.0,65027
1789388408.317354,14.867941200034693,0.02187569998204708,387134,14.974,0,False,12.6,167.39999999999998,-137.13846882440498,0.0,0.0,0.0,65027
1789388408.33754,14.888732800027356,0.020791599992662668,387155,14.995,0,False,9.3,170.7,-158.717943841002,0.0,0.0,0.0,65027
1789388408.3559608,14.906382400076836,0.017649600049480796,387175,15.015,0,False,6.0,174.0,-186.97307535289383,0.0,0.0,0.0,65027
