host_unix_s,host_elapsed_s,mcu_timestamp_ms,mcu_elapsed_s,response_status,terminated,pendulum_angle_deg,pendulum_error_deg,pendulum_velocity_dps_est,rotor_angle_deg,rotor_velocity_dps_est,motor_speed_pps_observed,l6474_status_raw,command_id_sent,command_velocity_pps,manual_speed_setting_pps,key_left,key_right,emergency_stop
1788784962.7177327,8.267042299998138,58753,8.312,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.737811,8.287479699996766,58774,8.333,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.75792,8.307764899996982,58794,8.353,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.7774522,8.327613499997824,58815,8.374,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.798479,8.348165499999595,58835,8.394,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.8199162,8.369296699998813,58856,8.415,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.8387456,8.388735699998506,58876,8.435,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.858934,8.408881199997268,58896,8.455,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.8798988,8.430155399997602,58917,8.476,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.9013147,8.451152499997988,58937,8.496,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.9202862,8.470075599998381,58958,8.517,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.9409266,8.490687799996522,58979,8.538,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.9615655,8.511119599999802,58999,8.558,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784962.9821997,8.531546599999274,59020,8.579,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.0019338,8.551759899997705,59040,8.599,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.0225153,8.57281249999869,59061,8.62,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.0424612,8.592380699999921,59081,8.64,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.062998,8.612661299997853,59102,8.661,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.0839221,8.633663099997648,59123,8.682,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.1036398,8.653443999999581,59143,8.702,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.123752,8.673543099997914,59163,8.722,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.1441653,8.694225599996571,59184,8.743,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.1646204,8.714425799997116,59204,8.763,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.1860893,8.735418599997502,59225,8.784,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.2057376,8.755357099998946,59246,8.805,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.2265177,8.776523499996983,59266,8.825,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.2465265,8.796373299999686,59286,8.845,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.267443,8.817181399997935,59307,8.866,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.2875085,8.836968399999023,59327,8.886,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.305583,8.856753199997911,59348,8.907,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.327453,8.877618899998197,59369,8.928,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.3485143,8.898516599998402,59389,8.948,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.3691711,8.918767499999376,59410,8.969,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.3892365,8.938624599999457,59430,8.989,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.4096787,8.959437399997114,59451,9.01,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.43008,8.979499999997643,59471,9.03,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.4503424,8.999658799999452,59492,9.051,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.4703114,9.020555499999318,59513,9.072,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.4911501,9.041160399996443,59533,9.092,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.511346,9.060883599999215,59554,9.113,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.5324414,9.082119699996838,59574,9.133,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.552872,9.102648599997337,59595,9.154,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.572147,9.122079299999314,59615,9.174,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.5929925,9.142587699996511,59636,9.195,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.6136873,9.163718499999959,59656,9.215,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.6343663,9.1842751999975,59677,9.236,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.6554112,9.20470690000002,59698,9.257,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.6758945,9.225479499997164,59719,9.278,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.6950376,9.244487299998582,59739,9.298,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.714804,9.264656399998785,59759,9.318,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.7356071,9.285222899998189,59780,9.339,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.7554905,9.305450999996538,59800,9.359,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.7756724,9.325671199996577,59821,9.38,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.796698,9.346149199998763,59841,9.4,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.8176334,9.367182799996954,59862,9.421,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.837729,9.387140999999247,59883,9.442,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.858506,9.407827899998665,59903,9.462,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.8788881,9.428836899998714,59924,9.483,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.8998334,9.449552899997798,59945,9.504,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.9218147,9.471158199998172,59966,9.525,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.9409614,9.490410799997335,59986,9.545,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.9600356,9.509920699998474,60007,9.566,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784963.9808805,9.530710499999259,60027,9.586,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.0011504,9.551075199997285,60048,9.607,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.0220132,9.571585799996683,60068,9.627,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.0420935,9.591685499999585,60089,9.648,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.0637043,9.613269099998433,60110,9.669,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.0834453,9.633125999996992,60130,9.689,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.1031148,9.653297899996687,60151,9.71,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.1238697,9.673874899999646,60171,9.73,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.1435716,9.693706099998963,60192,9.751,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.1649563,9.714497499997378,60213,9.772,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.1858885,9.73600389999774,60233,9.792,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.2059693,9.755366399997001,60254,9.813,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.2264955,9.775919599996996,60275,9.834,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.2463918,9.796380799998587,60295,9.854,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.2677174,9.817052599999442,60316,9.875,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.2888536,9.838454899996577,60336,9.895,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
1788784964.3075042,9.857573299999785,60356,9.915,0,False,359.7,-179.7,0.0,0.0,0.0,,-1,6,0.0,250.0,False,False,False
